EVENT_ID_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ACTOR2,CIVILIAN_TARGETING,COUNTRY,ADMIN1,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,FATALITIES,TAGS,TIMESTAMP
UKR99097,8-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Sumy,Baranivka,51.922,34.185,1,0,nan,1681851848
UKR99252,9-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Markove,48.654,37.791,1,0,nan,1681851849
UKR99068,10-Apr-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Luhansk,Chervonopopivka,49.132,38.153,2,0,nan,1681851848
UKR99671,13-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Ternova,50.185,36.676,2,0,nan,1681851851
UKR99895,16-Apr-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,Military Forces of Ukraine (2019-),nan,Ukraine,Zaporizhia,Mala Tokmachka,47.532,35.898,2,2,nan,1693927409
UKR100511,19-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Zapadne,49.822,37.614,1,0,nan,1682436936
UKR100490,19-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Sumy,Shalyhyne,51.572,34.122,2,0,nan,1682436936
UKR100626,21-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Pivnichne,48.398,37.917,2,0,nan,1682436936
UKR104123,22-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Zaporizhia,Myrne,47.577,36.116,2,0,nan,1684857985
UKR100908,23-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Bohoiavlenka,47.86,37.214,1,0,nan,1683052551
UKR101116,24-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Yampil,48.932,37.943,1,0,nan,1683052552
UKR101224,25-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kherson,Vysuntsi,46.725,32.583,2,0,nan,1683052553
UKR101382,26-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Zelene,50.219,36.583,1,0,nan,1683052554
UKR123016,28-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Uspenivka,47.917,37.23,2,0,nan,1694008042
UKR101549,28-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Fyholivka,49.899,37.702,2,0,nan,1683052554
UKR101599,28-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Pobieda,47.916,37.463,2,0,nan,1683052555
UKR104129,28-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Kherson,Korsunka,46.76,33.197,1,0,nan,1684857985
UKR123009,28-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Novopil,47.807,36.625,2,0,nan,1694008042
UKR123475,29-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Kramatorsk,48.731,37.582,2,0,nan,1694008043
UKR102835,29-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Vovchansk,50.291,36.941,1,0,nan,1684857981
UKR102897,30-Apr-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Novosilka,47.836,36.689,1,0,nan,1684857981
UKR103078,2-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Sumy,Volfyne,51.243,34.463,2,0,nan,1684857982
UKR103062,2-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Sumy,Rivne,51.313,34.217,2,0,nan,1684857982
UKR102487,3-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Civilians (Ukraine),Civilian targeting,Ukraine,Donetsk,Mykolaivka,48.578,37.797,1,0,nan,1684857980
UKR103300,4-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Chernihiv,Yeline,52.023,31.973,2,0,nan,1684857982
UKR123589,4-May-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Kalynivka,48.611,37.862,2,0,nan,1694008044
UKR103351,5-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Novomlynsk,49.882,37.735,2,0,nan,1684857983
UKR103515,7-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Leonidivka,48.37,37.801,1,0,nan,1684857983
UKR103655,8-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Olhivske,47.736,36.533,2,0,nan,1684857984
UKR103813,10-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Heorhiivka,47.964,37.438,1,0,nan,1684857984
UKR103840,10-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Pervomayske,48.097,37.592,1,0,nan,1684857984
UKR104332,12-May-23,2023,1,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Donetsk,Bohdanivka,48.617,37.896,2,0,nan,1684857986
UKR103996,12-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Huliaipole,47.664,36.256,2,0,nan,1684857985
UKR101721,13-May-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,nan,nan,Ukraine,Kherson,Kozatske,46.785,33.338,2,0,nan,1684857977
UKR123265,14-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Kryva Luka,48.874,37.905,2,0,nan,1694008043
UKR102452,15-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-) Luhansk People's Militia,nan,Ukraine,Luhansk,Luhansk,48.567,39.317,1,0,nan,1684857979
UKR123274,15-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Zaporizhia,Chervone,47.657,36.391,2,2,nan,1694008043
UKR105444,18-May-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Kharkiv,Tymkivka,49.699,37.883,2,0,nan,1686065983
UKR104595,20-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Zaliznychne,47.645,36.17,1,0,nan,1685470245
UKR104473,20-May-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Bohdanivka,48.617,37.896,2,3,nan,1693927399
UKR104702,22-May-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Vodyane,48.096,37.667,2,0,nan,1685470245
UKR104725,22-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kherson,Kozatske,46.785,33.338,2,0,nan,1685470246
UKR104964,24-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Chernihiv,Yanzhulivka,52.294,32.56,1,0,nan,1685470246
UKR105710,27-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Yehorivka,47.626,35.938,1,0,nan,1686065983
UKR123935,27-May-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,Military Forces of Ukraine (2019-),nan,Ukraine,Luhansk,Novoselivske,49.523,37.953,2,2,nan,1694008044
UKR105710,27-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Yehorivka,47.626,35.938,1,0,nan,1686065983
UKR105471,28-May-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Orikhovo-Vasylivka,48.68,37.88,2,0,nan,1686065983
UKR105852,29-May-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Sumy,Velyka Pysarivka,50.424,35.48,2,0,nan,1686065984
RUS10110,1-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),nan,nan,Russia,Belgorod,Vyazovoye,50.789,35.498,1,0,nan,1686065981
UKR106113,2-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Kozacha Lopan,50.332,36.194,2,0,nan,1686065984
UKR106434,3-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Predtechyne,48.523,37.812,2,0,nan,1686674857
UKR106738,6-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Chuhunivka,50.182,37.601,2,0,nan,1686674858
UKR124428,7-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-) Air Force,nan,Ukraine,Zaporizhia,Liubytske,47.769,35.942,2,0,nan,1694008045
UKR106932,7-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Sumy,Novovasylivka,52.328,33.454,2,0,nan,1686674858
UKR107031,8-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Hatyshche,50.3,36.867,2,0,nan,1686674858
UKR108240,9-Jun-23,2023,1,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Kharkiv,Novomlynsk,49.882,37.735,2,0,nan,1687879967
UKR107316,10-Jun-23,2023,1,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Donetsk,Nevelske,48.06,37.575,2,0,nan,1687879967
UKR107687,11-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Vremivka,47.834,36.815,1,0,nan,1687280463
UKR108193,13-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-) Donetsk People's Militia,nan,Ukraine,Donetsk,Oleksandrivka,47.922,37.571,1,0,nan,1687280464
UKR107880,14-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Hryhorivka,48.642,37.859,1,0,nan,1687280463
UKR107596,15-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Civilians (Ukraine),Civilian targeting,Ukraine,Zaporizhia,Preobrazhenka,47.576,35.802,1,1,nan,1687280463
RUS10375,18-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),nan,nan,Russia,Kursk,Tyotkino,51.273,34.284,1,0,nan,1687879966
UKR108604,18-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Civilians (Ukraine),Civilian targeting,Ukraine,Sumy,Velyka Pysarivka,50.424,35.48,1,0,nan,1687879968
UKR108545,18-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Odnorobivka,50.416,35.862,1,0,nan,1687879967
UKR109466,18-Jun-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Stupochky,48.536,37.827,2,0,nan,1688497370
UKR108975,21-Jun-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,Military Forces of Ukraine (2019-),nan,Ukraine,Kharkiv,Kyslivka,49.641,37.905,2,2,nan,1693927399
UKR108904,21-Jun-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Ivanivske,48.572,37.917,2,0,nan,1687879968
UKR109156,22-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Mykolaiv,Ochakiv,46.613,31.55,2,0,nan,1687879969
UKR109761,24-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Keramik,48.253,37.683,1,0,nan,1688497371
UKR109796,24-Jun-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Serebrianka,48.921,38.128,1,0,nan,1688497371
UKR110249,30-Jun-23,2023,1,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Donetsk,Vodyane,48.096,37.667,2,0,nan,1689092341
UKR110436,30-Jun-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Zaporizhia,Pyatykhatky,47.508,35.462,2,3,nan,1693927400
UKR109433,30-Jun-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Luhansk,Bilohorivka,48.926,38.247,2,0,nan,1689092341
UKR111374,2-Jul-23,2023,1,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Luhansk,Makiivka,49.227,37.986,2,2,nan,1693927400
UKR110809,4-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Kharkiv,Zapadne,49.822,37.614,2,0,nan,1689092342
UKR110889,5-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Shakhtarske,47.86,37.004,1,0,nan,1689092343
UKR111410,7-Jul-23,2023,1,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),nan,Ukraine,Luhansk,Krasnorichenske,49.216,38.204,2,0,nan,1689699424
UKR112462,15-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,Prechystivka,47.779,37.075,1,0,nan,1690294196
UKR112371,16-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),Civilians (Ukraine),Civilian targeting,Ukraine,Kherson,Zmiivka,46.865,33.584,1,1,nan,1690294196
UKR112185,17-Jul-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Bohdanivka,48.617,37.896,2,0,nan,1690294196
UKR112926,17-Jul-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Zaporizhia,Robotyne,47.448,35.837,2,0,nan,1690907553
UKR112643,19-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Bilohiria,47.527,36,1,0,nan,1690294196
UKR112049,20-Jul-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,Civilians (Ukraine),Civilian targeting,Ukraine,Odesa,Odesa,46.464,30.739,1,1,local administrators,1690294195
UKR112742,20-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Shcherbaky,47.551,35.582,1,0,nan,1690294196
UKR113238,24-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Donetsk,New York,48.332,37.836,2,0,nan,1690907554
UKR113441,25-Jul-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,nan,nan,Ukraine,Donetsk,Zolota Nyva,47.794,36.99,2,0,nan,1690907555
UKR113649,27-Jul-23,2023,1,Battles,Armed clash,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),nan,Ukraine,Donetsk,Marinka,47.943,37.505,2,0,nan,1690907555
UKR113656,27-Jul-23,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),nan,nan,Ukraine,Zaporizhia,Charivne,47.58,36.034,2,0,nan,1690907555
UKR113719,28-Jul-23,2023,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-) Air Force,Military Forces of Russia (2000-),nan,Ukraine,Donetsk,Shakhtarsk,48.057,38.438,1,0,nan,1690907555
